PPG GREEN,time
2142599.0,1637402070.701
2137036.0,1637402070.741
2131659.0,1637402070.781
2125148.0,1637402070.821
2120381.0,1637402070.861
2117998.0,1637402070.901
2117791.0,1637402070.941
2117573.0,1637402070.981
2118181.0,1637402071.021
2118371.0,1637402071.061
2118345.0,1637402071.101
2118042.0,1637402071.141
2118572.0,1637402071.181
2118934.0,1637402071.221
2119299.0,1637402071.261
2119607.0,1637402071.301
2120224.0,1637402071.341
2120686.0,1637402071.381
2121565.0,1637402071.421
2119234.0,1637402071.461
2112964.0,1637402071.501
2107255.0,1637402071.541
2103204.0,1637402071.581
2099669.0,1637402071.621
2096851.0,1637402071.661
2095452.0,1637402071.701
2093590.0,1637402071.741
2091552.0,1637402071.781
2089841.0,1637402071.821
2089078.0,1637402071.861
2088520.0,1637402071.901
2088493.0,1637402071.941
2088362.0,1637402071.981
2088376.0,1637402072.021
2089567.0,1637402072.061
2090084.0,1637402072.101
2090590.0,1637402072.141
2094227.0,1637402072.181
2101553.0,1637402072.221
2105870.0,1637402072.261
2111583.0,1637402072.301
2123408.0,1637402072.341
2133468.0,1637402072.381
2138397.0,1637402072.421
2145976.0,1637402072.461
2152125.0,1637402072.501
2156675.0,1637402072.541
2158952.0,1637402072.568
2171371.0,1637402072.649
2173747.0,1637402072.689
2176492.0,1637402072.73
2165274.0,1637402072.61
2179767.0,1637402072.769
2179311.0,1637402072.809
2176667.0,1637402072.85
2174398.0,1637402072.889
2171328.0,1637402072.929
2168907.0,1637402072.97
2168761.0,1637402073.007
2169155.0,1637402073.047
2169313.0,1637402073.086
2169883.0,1637402073.119
2170216.0,1637402073.154
2172451.0,1637402073.234
2159941.0,1637402073.354
2164408.0,1637402073.315
2169909.0,1637402073.274
2171833.0,1637402073.195
2155387.0,1637402073.395
2151214.0,1637402073.435
2147828.0,1637402073.474
2145980.0,1637402073.514
2144543.0,1637402073.595
2146384.0,1637402073.634
2149537.0,1637402073.675
2153252.0,1637402073.714
2154197.0,1637402073.754
2154998.0,1637402073.796
2155425.0,1637402073.834
2155423.0,1637402073.872
2156271.0,1637402073.913
2157808.0,1637402073.953
2158699.0,1637402073.993
2159224.0,1637402074.034
2144884.0,1637402073.555
2159619.0,1637402074.073
2160183.0,1637402074.113
2161343.0,1637402074.154
2160710.0,1637402074.194
2157685.0,1637402074.234
2153692.0,1637402074.275
