bvp,time
14.32,1611470811.734375
14.55,1611470811.75
14.56,1611470811.765625
14.38,1611470811.78125
13.98,1611470811.796875
13.22,1611470811.8125
11.91,1611470811.828125
9.9,1611470811.84375
7.23,1611470811.859375
4.16,1611470811.875
1.04,1611470811.890625
-1.78,1611470811.90625
-4.16,1611470811.921875
-6.2,1611470811.9375
-8.17,1611470811.953125
-10.44,1611470811.96875
-13.29,1611470811.984375
-16.85,1611470812.0
-20.98,1611470812.015625
-25.3,1611470812.03125
-29.23,1611470812.046875
-32.0,1611470812.0625
-32.89,1611470812.078125
-31.38,1611470812.09375
-27.34,1611470812.109375
-21.11,1611470812.125
-13.47,1611470812.140625
-5.38,1611470812.15625
2.2,1611470812.171875
8.56,1611470812.1875
13.35,1611470812.203125
16.51,1611470812.21875
18.21,1611470812.234375
18.78,1611470812.25
18.56,1611470812.265625
17.94,1611470812.28125
17.23,1611470812.296875
16.64,1611470812.3125
16.22,1611470812.328125
15.88,1611470812.34375
15.54,1611470812.359375
15.17,1611470812.375
14.85,1611470812.390625
14.64,1611470812.40625
14.58,1611470812.421875
14.56,1611470812.4375
14.38,1611470812.453125
13.82,1611470812.46875
12.75,1611470812.484375
11.2,1611470812.5
9.26,1611470812.515625
7.05,1611470812.53125
4.67,1611470812.546875
2.13,1611470812.5625
-0.5,1611470812.578125
-3.15,1611470812.59375
-5.69,1611470812.609375
-8.04,1611470812.625
-10.25,1611470812.640625
-12.44,1611470812.65625
-14.87,1611470812.671875
-17.76,1611470812.6875
-21.25,1611470812.703125
-25.27,1611470812.71875
-29.48,1611470812.734375
-33.31,1611470812.75
-36.05,1611470812.765625
-37.06,1611470812.78125
-35.92,1611470812.796875
-32.51,1611470812.8125
-27.13,1611470812.828125
-20.36,1611470812.84375
-12.94,1611470812.859375
-5.7,1611470812.875
0.66,1611470812.890625
5.62,1611470812.90625
8.96,1611470812.921875
10.73,1611470812.9375
11.29,1611470812.953125
11.11,1611470812.96875
10.67,1611470812.984375
10.24,1611470813.0
9.88,1611470813.015625
9.46,1611470813.03125
8.81,1611470813.046875
7.96,1611470813.0625
7.08,1611470813.078125
6.48,1611470813.09375
6.38,1611470813.109375
6.83,1611470813.125
7.62,1611470813.140625
8.46,1611470813.15625
9.05,1611470813.171875
9.25,1611470813.1875
9.05,1611470813.203125
8.47,1611470813.21875
7.55,1611470813.234375
6.26,1611470813.25
4.59,1611470813.265625
2.62,1611470813.28125
0.47,1611470813.296875
-1.68,1611470813.3125
-3.74,1611470813.328125
-5.73,1611470813.34375
-7.85,1611470813.359375
-10.33,1611470813.375
-13.39,1611470813.390625
-17.01,1611470813.40625
-20.93,1611470813.421875
-24.66,1611470813.4375
-27.52,1611470813.453125
-28.84,1611470813.46875
-28.08,1611470813.484375
-25.01,1611470813.5
-19.78,1611470813.515625
-12.87,1611470813.53125
-5.08,1611470813.546875
2.72,1611470813.5625
9.73,1611470813.578125
15.35,1611470813.59375
19.31,1611470813.609375
21.64,1611470813.625
22.64,1611470813.640625
22.7,1611470813.65625
22.18,1611470813.671875
21.34,1611470813.6875
20.28,1611470813.703125
19.04,1611470813.71875
17.64,1611470813.734375
16.19,1611470813.75
14.84,1611470813.765625
13.82,1611470813.78125
13.32,1611470813.796875
13.4,1611470813.8125
13.99,1611470813.828125
14.86,1611470813.84375
15.68,1611470813.859375
16.1,1611470813.875
15.82,1611470813.890625
14.7,1611470813.90625
12.82,1611470813.921875
10.43,1611470813.9375
7.89,1611470813.953125
5.57,1611470813.96875
3.59,1611470813.984375
1.89,1611470814.0
0.18,1611470814.015625
-1.85,1611470814.03125
-4.44,1611470814.046875
-7.62,1611470814.0625
-11.26,1611470814.078125
-15.1,1611470814.09375
-18.78,1611470814.109375
-21.83,1611470814.125
-23.67,1611470814.140625
-23.73,1611470814.15625
-21.56,1611470814.171875
-17.04,1611470814.1875
-10.59,1611470814.203125
-3.06,1611470814.21875
4.43,1611470814.234375
10.84,1611470814.25
15.5,1611470814.265625
18.26,1611470814.28125
19.39,1611470814.296875
19.41,1611470814.3125
18.82,1611470814.328125
17.98,1611470814.34375
17.05,1611470814.359375
16.03,1611470814.375
14.89,1611470814.390625
13.65,1611470814.40625
12.36,1611470814.421875
11.21,1611470814.4375
10.38,1611470814.453125
10.03,1611470814.46875
10.16,1611470814.484375
10.62,1611470814.5
11.13,1611470814.515625
11.35,1611470814.53125
11.01,1611470814.546875
9.99,1611470814.5625
8.3,1611470814.578125
6.06,1611470814.59375
3.43,1611470814.609375
0.55,1611470814.625
-2.41,1611470814.640625
-5.32,1611470814.65625
-7.99,1611470814.671875
-10.3,1611470814.6875
-12.18,1611470814.703125
-13.71,1611470814.71875
-15.16,1611470814.734375
-16.9,1611470814.75
-19.29,1611470814.765625
-22.48,1611470814.78125
-26.25,1611470814.796875
-30.02,1611470814.8125
-32.95,1611470814.828125
-34.23,1611470814.84375
-33.25,1611470814.859375
-29.89,1611470814.875
-24.46,1611470814.890625
-17.68,1611470814.90625
-10.44,1611470814.921875
-3.63,1611470814.9375
2.07,1611470814.953125
6.27,1611470814.96875
8.92,1611470814.984375
10.26,1611470815.0
10.7,1611470815.015625
10.71,1611470815.03125
10.65,1611470815.046875
10.69,1611470815.0625
10.79,1611470815.078125
10.86,1611470815.09375
10.8,1611470815.109375
10.66,1611470815.125
10.57,1611470815.140625
10.74,1611470815.15625
11.24,1611470815.171875
11.99,1611470815.1875
12.76,1611470815.203125
13.28,1611470815.21875
13.4,1611470815.234375
13.1,1611470815.25
12.53,1611470815.265625
11.79,1611470815.28125
10.89,1611470815.296875
9.68,1611470815.3125
7.93,1611470815.328125
